,Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,Source,FootNote,Education level,Nature,Reporting Type,Sex,Type of skill,Units
689,4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),124,Canada,2016,96.32409,2016,Progress in International Reading Literacy Study (PIRLS). Students achieving at least low International Benchmark. Grade 4 Data extracted on 13 April 2021.,,PRIMAR,C,G,FEMALE,SKILL_READ,PERCENT
690,4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),124,Canada,2016,95.27137,2016,Progress in International Reading Literacy Study (PIRLS). Students achieving at least low International Benchmark. Grade 4 Data extracted on 13 April 2021.,,PRIMAR,C,G,MALE,SKILL_READ,PERCENT
691,4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),124,Canada,2018,83.73881,2018,Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 13 April 2021.,,LOWSEC,C,G,BOTHSEX,SKILL_MATH,PERCENT
692,4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),124,Canada,2018,90.3906,2018,Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 13 April 2021.,,LOWSEC,C,G,FEMALE,SKILL_READ,PERCENT
693,4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),124,Canada,2018,83.87651,2018,Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 13 April 2021.,,LOWSEC,C,G,FEMALE,SKILL_MATH,PERCENT
694,4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),124,Canada,2018,86.24969,2018,Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 13 April 2021.,,LOWSEC,C,G,BOTHSEX,SKILL_READ,PERCENT
695,4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),124,Canada,2018,82.17318,2018,Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 13 April 2021.,,LOWSEC,C,G,MALE,SKILL_READ,PERCENT
696,4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),124,Canada,2018,83.60393,2018,Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 13 April 2021.,,LOWSEC,C,G,MALE,SKILL_MATH,PERCENT
697,4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),124,Canada,2019,69.0,2019,Trends in International Mathematics and Science Study (TIMSS). Students achieving at least Intermediate International Benchmark. Grade 4 Data extracted on 13 April 2021.,,PRIMAR,C,G,BOTHSEX,SKILL_MATH,PERCENT
698,4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),144,Sri Lanka,2015,73.36,2015,National Assessment Programme by National Education Research and Evaluation Centre (NEREC). English. Percentage of students obtained 50 or more than 50 marks. Grade 4. The minimum proficiency level alignment of this assessment is pending and subject to harmonization. Data extracted on 13 April 2021.,,PRIMAR,C,G,BOTHSEX,SKILL_MATH,PERCENT
699,4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),144,Sri Lanka,2015,55.48,2015,National Assessment Programme by National Education Research and Evaluation Centre (NEREC). Percentage of students obtained 50 or more than 50 marks in English. Grade 4. The minimum proficiency level alignment of this assessment is pending and subject to harmonization. Data extracted on 13 April 2021.,,PRIMAR,C,G,BOTHSEX,SKILL_READ,PERCENT
700,4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),144,Sri Lanka,2016,50.59,2016,National Assessment Programme by National Education Research and Evaluation Centre (NEREC). Percentage of students obtained 50 or more than 50 marks. GRADE 8. The minimum proficiency level alignment of this assessment is pending and subject to harmonization. Data extracted on 13 April 2021.,,LOWSEC,C,G,BOTHSEX,SKILL_MATH,PERCENT
701,4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),144,Sri Lanka,2016,21.27,2016,National Assessment Programme by National Education Research and Evaluation Centre (NEREC). English. Percentage of students obtained 50 or more than 50 marks. GRADE 8. The minimum proficiency level alignment of this assessment is pending and subject to harmonization. Data extracted on 13 April 2021.,,LOWSEC,C,G,BOTHSEX,SKILL_READ,PERCENT
702,4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),148,Chad,2014,60.38,2014,CONFEMEN Programme for the Analysis of Education Systems (PASEC). Students achieving at least proficiency Level 2. Grade 2 Data extracted on 13 April 2021.,,GRAD23,C,G,MALE,SKILL_MATH,PERCENT
703,4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),148,Chad,2014,2.82,2014,CONFEMEN Programme for the Analysis of Education Systems (PASEC). Students achieving at least proficiency Level 4. Grade 6 Data extracted on 13 April 2021.,,PRIMAR,C,G,MALE,SKILL_READ,PERCENT
704,4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),148,Chad,2014,34.19,2014,CONFEMEN Programme for the Analysis of Education Systems (PASEC). Students achieving at least proficiency Level 2. Grade 2 Data extracted on 13 April 2021.,,GRAD23,C,G,FEMALE,SKILL_MATH,PERCENT
705,4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),148,Chad,2014,47.84,2014,CONFEMEN Programme for the Analysis of Education Systems (PASEC). Students achieving at least proficiency Level 2. Grade 2 Data extracted on 13 April 2021.,,GRAD23,C,G,BOTHSEX,SKILL_MATH,PERCENT
706,4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),148,Chad,2014,19.86,2014,CONFEMEN Programme for the Analysis of Education Systems (PASEC). Students achieving at least proficiency Level 3. Grade 2 Data extracted on 13 April 2021.,,GRAD23,C,G,MALE,SKILL_READ,PERCENT
707,4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),148,Chad,2014,14.95,2014,CONFEMEN Programme for the Analysis of Education Systems (PASEC). Students achieving at least proficiency Level 3. Grade 2 Data extracted on 13 April 2021.,,GRAD23,C,G,FEMALE,SKILL_READ,PERCENT
708,4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),148,Chad,2014,17.52,2014,CONFEMEN Programme for the Analysis of Education Systems (PASEC). Students achieving at least proficiency Level 3. Grade 2 Data extracted on 13 April 2021.,,GRAD23,C,G,BOTHSEX,SKILL_READ,PERCENT
709,4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),148,Chad,2014,3.14,2014,CONFEMEN Programme for the Analysis of Education Systems (PASEC). Students achieving at least proficiency Level 3. Grade 6 Data extracted on 13 April 2021.,,PRIMAR,C,G,MALE,SKILL_MATH,PERCENT
710,4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),148,Chad,2014,2.04,2014,CONFEMEN Programme for the Analysis of Education Systems (PASEC). Students achieving at least proficiency Level 4. Grade 6 Data extracted on 13 April 2021.,,PRIMAR,C,G,FEMALE,SKILL_READ,PERCENT
711,4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),148,Chad,2014,3.0,2014,CONFEMEN Programme for the Analysis of Education Systems (PASEC). Students achieving at least proficiency Level 4. Grade 6 Data extracted on 13 April 2021.,,PRIMAR,C,G,BOTHSEX,SKILL_READ,PERCENT
712,4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),148,Chad,2014,1.0,2014,CONFEMEN Programme for the Analysis of Education Systems (PASEC). Students achieving at least proficiency Level 3. Grade 6 Data extracted on 13 April 2021.,,PRIMAR,C,G,FEMALE,SKILL_MATH,PERCENT
713,4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),148,Chad,2014,3.0,2014,CONFEMEN Programme for the Analysis of Education Systems (PASEC). Students achieving at least proficiency Level 3. Grade 6 Data extracted on 13 April 2021.,,PRIMAR,C,G,BOTHSEX,SKILL_MATH,PERCENT
714,4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),148,Chad,2019,1.8,2019,CONFEMEN Programme for the Analysis of Education Systems (PASEC). Students achieving at least proficiency Level 3. Grade 6 Data extracted on 13 April 2021.,,PRIMAR,C,G,BOTHSEX,SKILL_MATH,PERCENT
715,4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),148,Chad,2019,7.6,2019,CONFEMEN Programme for the Analysis of Education Systems (PASEC). Students achieving at least proficiency Level 4. Grade 6 Data extracted on 13 April 2021.,,PRIMAR,C,G,BOTHSEX,SKILL_READ,PERCENT
716,4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),148,Chad,2019,34.0,2019,CONFEMEN Programme for the Analysis of Education Systems (PASEC). Students achieving at least proficiency Level 3. Grade 2 Data extracted on 13 April 2021.,,GRAD23,C,G,BOTHSEX,SKILL_READ,PERCENT
717,4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),148,Chad,2019,64.5,2019,CONFEMEN Programme for the Analysis of Education Systems (PASEC). Students achieving at least proficiency Level 2. Grade 2 Data extracted on 13 April 2021.,,GRAD23,C,G,BOTHSEX,SKILL_MATH,PERCENT
718,4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),152,Chile,2000,46.39,2000,Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 13 April 2021.,,LOWSEC,C,G,MALE,SKILL_READ,PERCENT
719,4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),152,Chile,2000,56.63,2000,Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 13 April 2021.,,LOWSEC,C,G,FEMALE,SKILL_READ,PERCENT
720,4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),152,Chile,2000,51.83003,2000,Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 13 April 2021.,,LOWSEC,C,G,BOTHSEX,SKILL_READ,PERCENT
721,4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),152,Chile,2003,17.65691,2003,Trends in International Mathematics and Science Study (TIMSS). Students achieving at least Intermediate International Benchmark. TIMSS over PISA was chosen by the country. Grade 8 Data extracted on 13 April 2021.,,LOWSEC,C,G,MALE,SKILL_MATH,PERCENT
722,4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),152,Chile,2003,15.01175,2003,Trends in International Mathematics and Science Study (TIMSS). Students achieving at least Intermediate International Benchmark. TIMSS over PISA was chosen by the country. Grade 8 Data extracted on 13 April 2021.,,LOWSEC,C,G,BOTHSEX,SKILL_MATH,PERCENT
723,4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),152,Chile,2003,12.13593,2003,Trends in International Mathematics and Science Study (TIMSS). Students achieving at least Intermediate International Benchmark. TIMSS over PISA was chosen by the country. Grade 8 Data extracted on 13 April 2021.,,LOWSEC,C,G,FEMALE,SKILL_MATH,PERCENT
724,4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),152,Chile,2006,66.99404,2006,Laboratorio Latinoamericano de Evaluación de la Calidad de la Educación (LLECE). Students achieving at least proficiency Level 2. Grade 3 Data extracted on 13 April 2021.,,GRAD23,C,G,BOTHSEX,SKILL_MATH,PERCENT
725,4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),152,Chile,2006,60.97321,2006,Laboratorio Latinoamericano de Evaluación de la Calidad de la Educación (LLECE). Students achieving at least proficiency Level 3. Grade 6 Data extracted on 13 April 2021.,,PRIMAR,C,G,MALE,SKILL_READ,PERCENT
726,4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),152,Chile,2006,61.62171,2006,Laboratorio Latinoamericano de Evaluación de la Calidad de la Educación (LLECE). Students achieving at least proficiency Level 3. Grade 6 Data extracted on 13 April 2021.,,PRIMAR,C,G,BOTHSEX,SKILL_READ,PERCENT
727,4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),152,Chile,2006,67.95,2006,Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 13 April 2021.,,LOWSEC,C,G,FEMALE,SKILL_READ,PERCENT
728,4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),152,Chile,2006,49.20994,2006,Laboratorio Latinoamericano de Evaluación de la Calidad de la Educación (LLECE). Students achieving at least proficiency Level 3. Grade 6 Data extracted on 13 April 2021.,,PRIMAR,C,G,FEMALE,SKILL_MATH,PERCENT
